original_order,aggregated_order,date,futures,sum_added,fee_added
1185661401133895703,1185903003089653765,2024-06-15,BTCUSDT,-0.0169023488,0.0
1185661392355217427,1185902978376814595,2024-06-15,ETHUSDT,-0.018095688,0.0
1185661388307714066,1185902979752546317,2024-06-15,SOLUSDT,-0.01088994012,0.0
1185540605891727400,1185540605891727400,2024-06-14,BTCUSDT,-0.0573861888,0.0
1185540596081250320,1185540596081250320,2024-06-14,ETHUSDT,-0.019553181,0.0
1185540594323836944,1185540594323836944,2024-06-14,SOLUSDT,-0.0098269596,0.0
1185419811840741387,1185540605891727400,2024-06-14,BTCUSDT,-0.133779,0.0
1185419800478371852,1185540596081250320,2024-06-14,ETHUSDT,-0.018629288,0.0
1185419781272653831,1185540594323836944,2024-06-14,SOLUSDT,-0.00849307968,0.0
1185299016137199638,1185540605891727400,2024-06-14,BTCUSDT,-0.0192308544,0.0
1185299009707331608,1185540596081250320,2024-06-14,ETHUSDT,-0.0192484545,0.0
1185298996046483468,1185540594323836944,2024-06-14,SOLUSDT,-0.01041725712,0.0
1185178213789880342,1185178213789880342,2024-06-13,ETHUSDT,-0.017551191,0.0
1185178206865084449,1185178206865084449,2024-06-13,BTCUSDT,-0.05847556,0.0
1185178204264615944,1185178204264615944,2024-06-13,SOLUSDT,-0.01091810328,0.0
1185057427137646605,1185178206865084449,2024-06-13,BTCUSDT,-0.0509029552,0.0
1185057409827753986,1185178213789880342,2024-06-13,ETHUSDT,-0.020160765,0.0
1185057408527519774,1185178204264615944,2024-06-13,SOLUSDT,-0.0109430496,0.0
1184936630964342799,1185178206865084449,2024-06-13,BTCUSDT,-0.1354441088,0.0
1184936616305250320,1185178213789880342,2024-06-13,ETHUSDT,-0.018508724,0.0
1184936613285351439,1185178204264615944,2024-06-13,SOLUSDT,-0.01181874192,0.0
1184815836263239712,1184815836263239712,2024-06-12,BTCUSDT,-0.0401804352,0.0
1184815829564936196,1184815829564936196,2024-06-12,ETHUSDT,-0.020070576,0.0
1184815801756700681,1184815801756700681,2024-06-12,SOLUSDT,-0.01161905064,0.0
1184695039460790327,1184815836263239712,2024-06-12,BTCUSDT,-0.0302138368,0.0
1184695026269704200,1184815829564936196,2024-06-12,ETHUSDT,-0.0178053405,0.0
1184695003301695490,1184815801756700681,2024-06-12,SOLUSDT,-0.01110277836,0.0
1184574237277048842,1184815836263239712,2024-06-12,BTCUSDT,-0.0355201968,0.0
1184574235595132933,1184815829564936196,2024-06-12,ETHUSDT,-0.018179564,0.0
1184574216502661140,1184815801756700681,2024-06-12,SOLUSDT,-0.01056080412,0.0
1184453445507764309,1184453445507764309,2024-06-11,BTCUSDT,-0.1242354375,0.0
1184453437282734100,1184453437282734100,2024-06-11,ETHUSDT,-0.0177452005,0.0
1184453426503373008,1184453426503373008,2024-06-11,SOLUSDT,-0.01133193984,0.0
1184332648793395208,1184453445507764309,2024-06-11,BTCUSDT,-0.122405415,0.0
1184332645064658946,1184453437282734100,2024-06-11,ETHUSDT,-0.01837394,0.0
1184332634306269189,1184453426503373008,2024-06-11,SOLUSDT,-0.01168539954,0.0
1184211851814785046,1184453445507764309,2024-06-11,BTCUSDT,-0.126161739,0.0
1184211849793130516,1184453437282734100,2024-06-11,ETHUSDT,-0.02017235,0.0
1184211837201829946,1184453426503373008,2024-06-11,SOLUSDT,-0.0109711449,0.0
1184091066882215952,1184091066882215952,2024-06-10,BTCUSDT,-0.131260875,0.0
1184091059533795332,1184091059533795332,2024-06-10,ETHUSDT,-0.0209096895,0.0
1184091026763698214,1184091026763698214,2024-06-10,SOLUSDT,-0.01246143744,0.0
1183970258071474181,1184091066882215952,2024-06-10,BTCUSDT,-0.1154269575,0.0
1183970256574107662,1184091059533795332,2024-06-10,ETHUSDT,-0.020617302,0.0
1183970252417552394,1184091026763698214,2024-06-10,SOLUSDT,-0.01191717576,0.0
1183849469292728396,1184091066882215952,2024-06-10,BTCUSDT,-0.133696512,0.0
1183849463819161621,1184091059533795332,2024-06-10,ETHUSDT,-0.019083634,0.0
1183849441828425735,1184091026763698214,2024-06-10,SOLUSDT,-0.01224921096,0.0
1183728687140982815,1183728687140982815,2024-06-09,BTCUSDT,-0.115703514,0.0
1183728666144297001,1183728666144297001,2024-06-09,ETHUSDT,-0.021957404,0.0
1183728624675213326,1183728624675213326,2024-06-09,SOLUSDT,-0.011919807,0.0
1183607876866428955,1183728687140982815,2024-06-09,BTCUSDT,-0.132002403,0.0
1183607873225773090,1183728666144297001,2024-06-09,ETHUSDT,-0.018796968,0.0
1183607866607161369,1183728624675213326,2024-06-09,SOLUSDT,-0.0113485659,0.0
1183487087521452052,1183728687140982815,2024-06-09,BTCUSDT,-0.118509498,0.0
1183487073529253895,1183728666144297001,2024-06-09,ETHUSDT,-0.021534552,0.0
1183487059532861446,1183728624675213326,2024-06-09,SOLUSDT,-0.01107511704,0.0
1183366285790695429,1183366285790695429,2024-06-08,BTCUSDT,-0.122868798,0.0
1183366280770113550,1183366280770113550,2024-06-08,ETHUSDT,-0.019178796,0.0
1183366268543717416,1183366268543717416,2024-06-08,SOLUSDT,-0.01123682274,0.0
1183245491555160068,1183366285790695429,2024-06-08,BTCUSDT,-0.126292782,0.0
1183245486790430729,1183366268543717416,2024-06-08,SOLUSDT,-0.01246113078,0.0
1183245468255801372,1183366280770113550,2024-06-08,ETHUSDT,-0.018918348,0.0
1183124684774461446,1183366280770113550,2024-06-08,ETHUSDT,-0.0204170625,0.0
1183124681809088535,1183366285790695429,2024-06-08,BTCUSDT,-0.191306916,0.0
1183124675219836942,1183366268543717416,2024-06-08,SOLUSDT,-0.01237810326,0.0
1183003907534245905,1183003907534245905,2024-06-07,BTCUSDT,-0.16922752,0.0
1183003906607304713,1183003906607304713,2024-06-07,ETHUSDT,-0.035733066,0.0
1183003891713331204,1183003891713331204,2024-06-07,SOLUSDT,-0.0219470538,0.0
1182883107221164045,1183003906607304713,2024-06-07,ETHUSDT,-0.0288203885,0.0
1182883103903469621,1183003907534245905,2024-06-07,BTCUSDT,-0.119518896,0.0
1182883099860160523,1183003891713331204,2024-06-07,SOLUSDT,-0.01992174564,0.0
1182762302072049669,1183003907534245905,2024-06-07,BTCUSDT,-0.1199577302,0.0
1182762283147350051,1183003891713331204,2024-06-07,SOLUSDT,-0.0117398394,0.0
1182762269515862019,1183003906607304713,2024-06-07,ETHUSDT,-0.034521225,0.0
1182641525435813924,1182641525435813924,2024-06-06,BTCUSDT,-0.1208238724,0.0
1182641504409767966,1182641504409767966,2024-06-06,SOLUSDT,-0.02522730744,0.0
1182641488563687483,1182641488563687483,2024-06-06,ETHUSDT,-0.0324948975,0.0
1182520719644971008,1182641525435813924,2024-06-06,BTCUSDT,-0.1183907914,0.0
1182520710216175625,1182641504409767966,2024-06-06,SOLUSDT,-0.0253791678,0.0
1182520708144189463,1182641488563687483,2024-06-06,ETHUSDT,-0.043538335,0.0
1182399925153583122,1182641488563687483,2024-06-06,ETHUSDT,-0.041379361,0.0
1182399925111640067,1182641525435813924,2024-06-06,BTCUSDT,-0.1264506488,0.0
1182399918295896100,1182641504409767966,2024-06-06,SOLUSDT,-0.0203066604,0.0
1182279130033049641,1182279130033049641,2024-06-05,BTCUSDT,-0.12332964,0.0
1182279129374543891,1182279129374543891,2024-06-05,ETHUSDT,-0.020599326,0.0
1182279119123664927,1182279119123664927,2024-06-05,SOLUSDT,-0.02716269234,0.0
1182158341833117701,1182279129374543891,2024-06-05,ETHUSDT,-0.021718653,0.0
1182158340163784715,1182279130033049641,2024-06-05,BTCUSDT,-0.1386746844,0.0
1182158319234207759,1182279119123664927,2024-06-05,SOLUSDT,-0.03090339054,0.0
1182037539280277541,1182279130033049641,2024-06-05,BTCUSDT,-0.1155867804,0.0
1182037530258329620,1182279119123664927,2024-06-05,SOLUSDT,-0.026695389,0.0
1182037527611723791,1182279129374543891,2024-06-05,ETHUSDT,-0.0356413585,0.0
1181916736391893077,1181916736391893077,2024-06-04,BTCUSDT,-0.117478823,0.0
1181916733220999172,1181916733220999172,2024-06-04,ETHUSDT,-0.0211554345,0.0
1181916731899793415,1181916731899793415,2024-06-04,SOLUSDT,-0.0196511796,0.0
1181795950016483377,1181916736391893077,2024-06-04,BTCUSDT,-0.182658672,0.0
1181795945637629990,1181916733220999172,2024-06-04,ETHUSDT,-0.020389158,0.0
1181795921235169307,1181916731899793415,2024-06-04,SOLUSDT,-0.01656259908,0.0
1181675164161167418,1181916736391893077,2024-06-04,BTCUSDT,-0.1223733392,0.0
1181675159966863373,1181916733220999172,2024-06-04,ETHUSDT,-0.019027895,0.0
1181675131076497457,1181916731899793415,2024-06-04,SOLUSDT,-0.0187968444,0.0
1181554352187920389,1181554352187920389,2024-06-03,ETHUSDT,-0.0271453325,0.0
1181554347993616396,1181554347993616396,2024-06-03,BTCUSDT,-0.1101393146,0.0
1181554329962303509,1181554329962303509,2024-06-03,SOLUSDT,-0.01295577948,0.0
1181433544178290696,1181554347993616396,2024-06-03,BTCUSDT,-0.1128675366,0.0
1181433543431704580,1181554352187920389,2024-06-03,ETHUSDT,-0.03360808,0.0
1181433540441165833,1181554329962303509,2024-06-03,SOLUSDT,-0.01309637736,0.0
1181312765537177624,1181554347993616396,2024-06-03,BTCUSDT,-0.118565125,0.0
1181312758000013315,1181554352187920389,2024-06-03,ETHUSDT,-0.024582935,0.0
1181312721438265376,1181554329962303509,2024-06-03,SOLUSDT,-0.0135093168,0.0
1181191960178348040,1181191960178348040,2024-06-02,ETHUSDT,-0.0195693305,0.0
1181191957565296649,1181191957565296649,2024-06-02,BTCUSDT,-0.11449032,0.0
1181191944109969450,1181191944109969450,2024-06-02,SOLUSDT,-0.01228916136,0.0
1181071177896579077,1181191957565296649,2024-06-02,BTCUSDT,-0.1109084886,0.0
1181071172662087697,1181191960178348040,2024-06-02,ETHUSDT,-0.021621696,0.0
1181071156237193229,1181191944109969450,2024-06-02,SOLUSDT,-0.0124752096,0.0
1180950378560770115,1181191957565296649,2024-06-02,BTCUSDT,-0.1100628648,0.0
1180950371166212119,1181191960178348040,2024-06-02,ETHUSDT,-0.0326325285,0.0
1180950345815838724,1181191944109969450,2024-06-02,SOLUSDT,-0.018941955,0.0
1180829589823967251,1180829589823967251,2024-06-01,BTCUSDT,-0.1127755384,0.0
1180829580864933916,1180829580864933916,2024-06-01,ETHUSDT,-0.02583728,0.0
1180829534677258283,1180829534677258283,2024-06-01,SOLUSDT,-0.01314517404,0.0
1180708777188020254,1180829589823967251,2024-06-01,BTCUSDT,-0.114577925,0.0
1180708772477816845,1180829580864933916,2024-06-01,ETHUSDT,-0.0277419135,0.0
1180708720778825732,1180829534677258283,2024-06-01,SOLUSDT,-0.0145164894,0.0
1180587976723943443,1180829589823967251,2024-06-01,BTCUSDT,-0.1106937468,0.0
1180587973548855316,1180829580864933916,2024-06-01,ETHUSDT,-0.0344282475,0.0
1180587972022128641,1180829534677258283,2024-06-01,SOLUSDT,-0.02007631944,0.0
1180467189664862225,1180467189664862225,2024-05-31,BTCUSDT,-0.11739735,0.0
1180467179917299730,1180467179917299730,2024-05-31,SOLUSDT,-0.0121643433,0.0
1180467177446854667,1180467177446854667,2024-05-31,ETHUSDT,-0.025655442,0.0
1180346391704784920,1180467189664862225,2024-05-31,BTCUSDT,-0.1164235996,0.0
1180346384842903571,1180467177446854667,2024-05-31,ETHUSDT,-0.023672546,0.0
1180346379293839360,1180467179917299730,2024-05-31,SOLUSDT,-0.0110988567,0.0
1180225601596444691,1180467189664862225,2024-05-31,BTCUSDT,-0.1119733524,0.0
1180225573339418630,1180467179917299730,2024-05-31,SOLUSDT,-0.01271243076,0.0
1180225572617998338,1180467177446854667,2024-05-31,ETHUSDT,-0.019302303,0.0
1180104801224642576,1180104801224642576,2024-05-30,BTCUSDT,-0.1189594,0.0
1180104791556771844,1180104791556771844,2024-05-30,ETHUSDT,-0.039285584,0.0
1180104791305113606,1180104791305113606,2024-05-30,SOLUSDT,-0.01285005558,0.0
1179984006854889498,1180104801224642576,2024-05-30,BTCUSDT,-0.1078327824,0.0
1179983968338595862,1180104791556771844,2024-05-30,ETHUSDT,-0.028273292,0.0
1179983934809329689,1180104791305113606,2024-05-30,SOLUSDT,-0.0118726056,0.0
1179863216289370121,1180104801224642576,2024-05-30,BTCUSDT,-0.1107825264,0.0
1179863201827409949,1180104791556771844,2024-05-30,ETHUSDT,-0.05275326,0.0
1179863190511177739,1180104791305113606,2024-05-30,SOLUSDT,-0.01191642588,0.0
1179742416777400331,1179742416777400331,2024-05-29,BTCUSDT,-0.1160359368,0.0
1179742412780228612,1179742412780228612,2024-05-29,SOLUSDT,-0.01173110088,0.0
1179742364864499713,1179742364864499713,2024-05-29,ETHUSDT,-0.037974687,0.0
1179621614404915220,1179742364864499713,2024-05-29,ETHUSDT,-0.021244179,0.0
1179621610860728322,1179742416777400331,2024-05-29,BTCUSDT,-0.1275047788,0.0
1179621597271183397,1179742412780228612,2024-05-29,SOLUSDT,-0.01763051256,0.0
1179500817640214542,1179742416777400331,2024-05-29,BTCUSDT,-0.1091968836,0.0
1179500807787794448,1179742364864499713,2024-05-29,ETHUSDT,-0.037882312,0.0
1179500803224391684,1179742412780228612,2024-05-29,SOLUSDT,-0.0222678588,0.0
1179380007902531641,1179380007902531641,2024-05-28,BTCUSDT,-0.122528,0.0
1179380006883315713,1179380006883315713,2024-05-28,ETHUSDT,-0.025870643,0.0
1179379996988952669,1179379996988952669,2024-05-28,SOLUSDT,-0.01827039702,0.0
1179259213029462023,1179380006883315713,2024-05-28,ETHUSDT,-0.0205862115,0.0
1179259208130514970,1179380007902531641,2024-05-28,BTCUSDT,-0.112743218,0.0
1179259207866273797,1179379996988952669,2024-05-28,SOLUSDT,-0.012458115,0.0
1179138420438093840,1179380006883315713,2024-05-28,ETHUSDT,-0.0231747145,0.0
1179138416776466458,1179380007902531641,2024-05-28,BTCUSDT,-0.112755132,0.0
1179138412305338370,1179379996988952669,2024-05-28,SOLUSDT,-0.0125573652,0.0
1179017633232211971,1179017633232211971,2024-05-27,BTCUSDT,-0.1251745782,0.0
1179017615452557318,1179017615452557318,2024-05-27,ETHUSDT,-0.0231946065,0.0
1179017615364476935,1179017615364476935,2024-05-27,SOLUSDT,-0.01293394284,0.0
1178896855698395138,1179017633232211971,2024-05-27,BTCUSDT,-0.1210899564,0.0
1178896810261499913,1179017615364476935,2024-05-27,SOLUSDT,-0.01172250468,0.0
1178896804712435719,1179017615452557318,2024-05-27,ETHUSDT,-0.022705202,0.0
1178776037907648518,1179017633232211971,2024-05-27,BTCUSDT,-0.1179661266,0.0
1178776036338978829,1179017615452557318,2024-05-27,ETHUSDT,-0.0197065265,0.0
1178776008056786949,1179017615364476935,2024-05-27,SOLUSDT,-0.01147272984,0.0
1178655243755999249,1178655243755999249,2024-05-26,BTCUSDT,-0.1088855796,0.0
1178655219152212032,1178655219152212032,2024-05-26,SOLUSDT,-0.01133299584,0.0
1178655208708395013,1178655208708395013,2024-05-26,ETHUSDT,-0.0224265015,0.0
1178534440372686887,1178655208708395013,2024-05-26,ETHUSDT,-0.022150674,0.0
1178534438686576646,1178655243755999249,2024-05-26,BTCUSDT,-0.1126034504,0.0
1178534437310844932,1178655219152212032,2024-05-26,SOLUSDT,-0.01170463476,0.0
1178413650016882702,1178655208708395013,2024-05-26,ETHUSDT,-0.021002856,0.0
1178413648599207941,1178655219152212032,2024-05-26,SOLUSDT,-0.01151013312,0.0
1178413636561555480,1178655243755999249,2024-05-26,BTCUSDT,-0.12123895,0.0
1178292850106454021,1178292850106454021,2024-05-25,BTCUSDT,-0.1215866988,0.0
1178292829613084677,1178292829613084677,2024-05-25,ETHUSDT,-0.0218990655,0.0
1178292827297828881,1178292827297828881,2024-05-25,SOLUSDT,-0.01217836686,0.0
1178172049076146204,1178292850106454021,2024-05-25,BTCUSDT,-0.1231885312,0.0
1178172046983188482,1178292829613084677,2024-05-25,ETHUSDT,-0.020794851,0.0
1178172018310926350,1178292827297828881,2024-05-25,SOLUSDT,-0.01185857712,0.0
1178051251187372038,1178292850106454021,2024-05-25,BTCUSDT,-0.115176768,0.0
1178051243012673555,1178292829613084677,2024-05-25,ETHUSDT,-0.020499875,0.0
1178051220321488904,1178292827297828881,2024-05-25,SOLUSDT,-0.01226723664,0.0
1177930461452324884,1177930461452324884,2024-05-24,BTCUSDT,-0.114776424,0.0
1177930440610828290,1177930440610828290,2024-05-24,ETHUSDT,-0.019758834,0.0
1177930438475927568,1177930438475927568,2024-05-24,SOLUSDT,-0.0120377736,0.0
1177809661776777229,1177930461452324884,2024-05-24,BTCUSDT,-0.114703302,0.0
1177809652184403983,1177930440610828290,2024-05-24,ETHUSDT,-0.018766674,0.0
1177809645813256194,1177930438475927568,2024-05-24,SOLUSDT,-0.01156757568,0.0
1177688874432483329,1177930461452324884,2024-05-24,BTCUSDT,-0.1085090076,0.0
1177688861824405504,1177930440610828290,2024-05-24,ETHUSDT,-0.02081431,0.0
1177688852366249987,1177930438475927568,2024-05-24,SOLUSDT,-0.01299885156,0.0
1177568071783174158,1177568071783174158,2024-05-23,BTCUSDT,-0.1087796502,0.0
1177568056813703172,1177568056813703172,2024-05-23,ETHUSDT,-0.022127348,0.0
1177568021103398928,1177568021103398928,2024-05-23,SOLUSDT,-0.01263770184,0.0
1177447271398789155,1177568056813703172,2024-05-23,ETHUSDT,-0.0132747384,0.0
1177447271365234689,1177568071783174158,2024-05-23,BTCUSDT,-0.159026808,0.0
1177447269142253570,1177568021103398928,2024-05-23,SOLUSDT,-0.01266634572,0.0
1177447211369910275,1177447211369910275,2024-05-23,LINKUSDT,-0.0017667974,0.0
1177326475347120129,1177568071783174158,2024-05-23,BTCUSDT,-0.0946516464,0.0
1177326454635646995,1177568056813703172,2024-05-23,ETHUSDT,-0.011554437,0.0
1177326443768205322,1177568021103398928,2024-05-23,SOLUSDT,-0.01369556622,0.0
1177326422612135988,1177447211369910275,2024-05-23,LINKUSDT,-0.0015050924,0.0
1177205686962638863,1177205686962638863,2024-05-22,BTCUSDT,-0.1082890752,0.0
1177205657690591240,1177205657690591240,2024-05-22,SOLUSDT,-0.012508389,0.0
1177205657308909595,1177205657308909595,2024-05-22,ETHUSDT,-0.0120774324,0.0
1177205638329683994,1177205638329683994,2024-05-22,LINKUSDT,-0.0016712369,0.0
1177084885319962637,1177205686962638863,2024-05-22,BTCUSDT,-0.0970665264,0.0
1177084877669552131,1177205657308909595,2024-05-22,ETHUSDT,-0.0195626808,0.0
1177084867745828867,1177205657690591240,2024-05-22,SOLUSDT,-0.01219053492,0.0
1177084820119506951,1177205638329683994,2024-05-22,LINKUSDT,-0.0017367168,0.0
1176964092674068495,1177205686962638863,2024-05-22,BTCUSDT,-0.096821076,0.0
1176964083320770619,1177205657308909595,2024-05-22,ETHUSDT,-0.0161490636,0.0
1176964074848276486,1177205657690591240,2024-05-22,SOLUSDT,-0.01335573,0.0
1176964055642558499,1177205638329683994,2024-05-22,LINKUSDT,-0.001757427,0.0
1176843286845476914,1176843286845476914,2024-05-21,BTCUSDT,-0.10056816,0.0
1176843273243349023,1176843273243349023,2024-05-21,ETHUSDT,-0.0120132132,0.0
1176843270026317868,1176843270026317868,2024-05-21,SOLUSDT,-0.00620436375,0.0
1176843257208524864,1176843257208524864,2024-05-21,LINKUSDT,-0.0016100351,0.0
1176722497508888595,1176843273243349023,2024-05-21,ETHUSDT,-0.0080931526,0.0
1176722496644861969,1176843286845476914,2024-05-21,BTCUSDT,-0.1054722672,0.0
1176722478932316188,1176843270026317868,2024-05-21,SOLUSDT,-0.00221182218,0.0
1176722427489177615,1176843257208524864,2024-05-21,LINKUSDT,-0.0016785351,0.0
1176601692913422372,1176843273243349023,2024-05-21,ETHUSDT,-0.0039553272,0.0
1176601692615626764,1176843286845476914,2024-05-21,BTCUSDT,-0.1037131656,0.0
1176601673028227075,1176843270026317868,2024-05-21,SOLUSDT,-0.00235178622,0.0
1176601662404055080,1176843257208524864,2024-05-21,LINKUSDT,-0.001691137,0.0
1176480906118582313,1176480906118582313,2024-05-20,BTCUSDT,-0.0046489302,0.0
1176480899067957258,1176480899067957258,2024-05-20,ETHUSDT,-0.02181704,0.0
1176480889068736527,1176480889068736527,2024-05-20,SOLUSDT,-0.0015383293,0.0
1176480872266354690,1176480872266354690,2024-05-20,DOTUSDT,-0.0010776096,0.0
1176480870475386882,1176480870475386882,2024-05-20,DOGEUSDT,-0.006365159598,0.0
1176480868797665297,1176480868797665297,2024-05-20,LINKUSDT,-0.0007412625,0.0
1176360097202982958,1176480906118582313,2024-05-20,BTCUSDT,-0.0081463304,0.0
1176360085760921605,1176480872266354690,2024-05-20,DOTUSDT,-0.0013429824,0.0
1176360062973267974,1176480899067957258,2024-05-20,ETHUSDT,-0.0099500254,0.0
1176360045780815889,1176480889068736527,2024-05-20,SOLUSDT,-0.00206316556,0.0
1176360045747261465,1176480868797665297,2024-05-20,LINKUSDT,-0.0016851244,0.0
1176360041305493513,1176480870475386882,2024-05-20,DOGEUSDT,-0.006248780916,0.0
1176239323985104897,1176480906118582313,2024-05-20,BTCUSDT,-0.0012581648,0.0
1176239315873320975,1176480899067957258,2024-05-20,ETHUSDT,-0.0481253696,0.0
1176239304548700175,1176480870475386882,2024-05-20,DOGEUSDT,0.001964293772,0.0
1176239295639998473,1176480889068736527,2024-05-20,SOLUSDT,-0.0021411495,0.0
1176239264694423587,1176480868797665297,2024-05-20,LINKUSDT,-0.0017864496,0.0
1176239250953883683,1176480872266354690,2024-05-20,DOTUSDT,-0.00207813,0.0
1176118521709088814,1176118521709088814,2024-05-19,BTCUSDT,-0.006149924,0.0
1176118513366618155,1176118513366618155,2024-05-19,ETHUSDT,-0.04306596,0.0
1176118494886514698,1176118494886514698,2024-05-19,SOLUSDT,-0.00178259034,0.0
1176118477002002449,1176118477002002449,2024-05-19,DOGEUSDT,-0.001189758843,0.0
